Store,Date,Month,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
37,09/03/2012,Mar,"535,937",0,63.19,3.669,220,7.244
37,16/03/2012,Mar,"484,588",0,67.48,3.734,220,7.244
37,23/03/2012,Mar,"520,887",0,69.18,3.787,220,7.244
37,30/03/2012,Mar,"533,735",0,70.48,3.845,220,7.244
37,06/04/2012,Apr,"564,849",0,73.95,3.891,220,6.989
37,13/04/2012,Apr,"506,973",0,72.54,3.891,220,6.989
37,20/04/2012,Apr,"523,483",0,70.87,3.877,220,6.989
37,27/04/2012,Apr,"528,807",0,70.06,3.814,220,6.989
37,04/05/2012,May,"535,312",0,77.17,3.749,220,6.989
37,11/05/2012,May,"527,983",0,76.55,3.688,220,6.989
37,18/05/2012,May,"534,848",0,73.7,3.63,220,6.989
37,25/05/2012,May,"540,626",0,78.94,3.561,220,6.989
37,01/06/2012,Jun,"531,812",0,80.74,3.501,220,6.989
37,08/06/2012,Jun,"528,941",0,81.5,3.452,220,6.989
37,15/06/2012,Jun,"508,573",0,82.15,3.393,220,6.989
37,22/06/2012,Jun,"484,033",0,80.4,3.346,220,6.989
37,29/06/2012,Jun,"508,310",0,86.68,3.286,221,6.989
37,06/07/2012,Jul,"519,498",0,81.52,3.227,221,6.623
37,13/07/2012,Jul,"506,005",0,78.15,3.256,221,6.623
37,20/07/2012,Jul,"503,745",0,81.76,3.311,221,6.623
37,27/07/2012,Jul,"514,489",0,84,3.407,221,6.623
37,03/08/2012,Aug,"521,959",0,85.56,3.417,221,6.623
37,10/08/2012,Aug,"500,965",0,84.41,3.494,221,6.623
37,17/08/2012,Aug,"509,634",0,85.89,3.571,221,6.623
37,24/08/2012,Aug,"522,665",0,81.26,3.62,221,6.623
37,31/08/2012,Aug,"538,344",0,84.79,3.638,221,6.623
37,07/09/2012,Sep,"526,838",1,84.19,3.73,221,6.623
37,14/09/2012,Sep,"514,652",0,78.16,3.717,221,6.623
37,21/09/2012,Sep,"521,321",0,75.98,3.721,221,6.623
37,28/09/2012,Sep,"527,953",0,79.49,3.666,222,6.623
37,05/10/2012,Oct,"546,122",0,73.57,3.617,222,6.228
37,12/10/2012,Oct,"521,811",0,71.28,3.601,222,6.228
37,19/10/2012,Oct,"551,969",0,74.06,3.594,222,6.228
37,26/10/2012,Oct,"534,738",0,74.39,3.506,222,6.228
38,05/02/2010,Feb,"358,496",0,49.47,2.962,126,13.975
38,12/02/2010,Feb,"342,215",1,47.87,2.946,126,13.975
38,19/02/2010,Feb,"327,238",0,54.83,2.915,127,13.975
38,26/02/2010,Feb,"334,223",0,50.23,2.825,127,13.975
38,05/03/2010,Mar,"372,240",0,53.77,2.987,127,13.975
38,12/03/2010,Mar,"342,024",0,50.11,2.925,127,13.975
38,19/03/2010,Mar,"333,025",0,59.57,3.054,127,13.975
38,26/03/2010,Mar,"335,858",0,60.06,3.083,127,13.975
38,02/04/2010,Apr,"368,930",0,59.84,3.086,127,14.099
38,09/04/2010,Apr,"341,630",0,59.25,3.09,127,14.099
38,16/04/2010,Apr,"337,723",0,64.95,3.109,127,14.099
38,23/04/2010,Apr,"335,122",0,64.55,3.05,126,14.099
38,30/04/2010,Apr,"337,980",0,67.38,3.105,126,14.099
38,07/05/2010,May,"383,657",0,70.15,3.127,126,14.099
38,14/05/2010,May,"346,174",0,68.44,3.145,126,14.099
38,21/05/2010,May,"340,497",0,76.2,3.12,126,14.099
38,28/05/2010,May,"326,469",0,67.84,3.058,126,14.099
38,04/06/2010,Jun,"376,185",0,81.39,2.941,126,14.099
38,11/06/2010,Jun,"354,829",0,90.84,2.949,126,14.099
38,18/06/2010,Jun,"335,692",0,81.06,3.043,126,14.099
38,25/06/2010,Jun,"322,047",0,87.27,3.084,126,14.099
38,02/07/2010,Jul,"361,181",0,91.98,3.105,126,14.18
38,09/07/2010,Jul,"343,850",0,90.37,3.1,126,14.18
38,16/07/2010,Jul,"338,278",0,97.18,3.094,126,14.18
38,23/07/2010,Jul,"328,337",0,99.22,3.112,126,14.18
38,30/07/2010,Jul,"336,378",0,96.31,3.017,126,14.18
38,06/08/2010,Aug,"378,574",0,92.95,3.123,126,14.18
38,13/08/2010,Aug,"341,401",0,87.01,3.159,126,14.18
38,20/08/2010,Aug,"329,140",0,92.81,3.041,126,14.18
38,27/08/2010,Aug,"322,869",0,93.19,3.129,126,14.18
38,03/09/2010,Sep,"377,097",0,83.12,3.087,126,14.18
38,10/09/2010,Sep,"336,228",1,83.63,3.044,126,14.18
38,17/09/2010,Sep,"336,253",0,82.45,3.028,126,14.18
38,24/09/2010,Sep,"330,605",0,81.77,2.939,126,14.18
38,01/10/2010,Oct,"360,257",0,85.2,3.001,126,14.313
38,08/10/2010,Oct,"351,271",0,71.82,3.013,126,14.313
38,15/10/2010,Oct,"337,743",0,75,2.976,126,14.313
38,22/10/2010,Oct,"339,042",0,68.85,3.014,126,14.313
38,29/10/2010,Oct,"341,220",0,61.09,3.016,126,14.313
38,05/11/2010,Nov,"380,870",0,65.49,3.129,126,14.313
38,12/11/2010,Nov,"340,147",0,57.79,3.13,127,14.313
38,19/11/2010,Nov,"348,594",0,58.18,3.161,127,14.313
38,26/11/2010,Nov,"360,858",1,47.66,3.162,127,14.313
38,03/12/2010,Dec,"351,925",0,43.33,3.041,127,14.313
38,10/12/2010,Dec,"355,965",0,50.01,3.203,127,14.313
38,17/12/2010,Dec,"334,441",0,52.77,3.236,127,14.313
38,24/12/2010,Dec,"369,107",0,52.02,3.236,127,14.313
38,31/12/2010,Dec,"303,909",1,45.64,3.148,127,14.313
38,07/01/2011,Jan,"386,345",0,37.64,3.287,127,14.021
38,14/01/2011,Jan,"356,139",0,43.15,3.312,127,14.021
38,21/01/2011,Jan,"341,098",0,53.53,3.223,127,14.021
38,28/01/2011,Jan,"357,557",0,50.74,3.342,128,14.021
38,04/02/2011,Feb,"402,342",0,45.14,3.348,128,14.021
38,11/02/2011,Feb,"377,672",1,51.3,3.381,128,14.021
38,18/02/2011,Feb,"364,607",0,53.35,3.43,128,14.021
38,25/02/2011,Feb,"354,232",0,48.45,3.53,128,14.021
38,04/03/2011,Mar,"405,429",0,51.72,3.674,128,14.021
38,11/03/2011,Mar,"357,897",0,57.75,3.818,128,14.021
38,18/03/2011,Mar,"349,460",0,64.21,3.692,129,14.021
38,25/03/2011,Mar,"351,542",0,54.4,3.909,129,14.021
38,01/04/2011,Apr,"382,098",0,63.63,3.772,129,13.736
38,08/04/2011,Apr,"392,152",0,64.47,4.003,129,13.736
38,15/04/2011,Apr,"362,759",0,57.63,3.868,129,13.736
38,22/04/2011,Apr,"362,952",0,72.12,4.134,129,13.736
38,29/04/2011,Apr,"344,226",0,68.27,4.151,129,13.736
38,06/05/2011,May,"422,187",0,68.4,4.193,129,13.736
38,13/05/2011,May,"366,978",0,70.93,4.202,129,13.736
38,20/05/2011,May,"365,731",0,66.59,4.169,129,13.736
38,27/05/2011,May,"356,886",0,76.67,4.087,129,13.736
38,03/06/2011,Jun,"396,826",0,71.81,4.031,129,13.736
38,10/06/2011,Jun,"381,763",0,78.72,3.981,129,13.736
38,17/06/2011,Jun,"356,797",0,86.84,3.935,129,13.736
38,24/06/2011,Jun,"354,079",0,88.95,3.898,129,13.736
38,01/07/2011,Jul,"387,334",0,89.85,3.842,129,13.503
38,08/07/2011,Jul,"399,699",0,89.9,3.705,129,13.503
38,15/07/2011,Jul,"367,182",0,88.1,3.692,129,13.503
38,22/07/2011,Jul,"365,563",0,91.17,3.794,129,13.503
38,29/07/2011,Jul,"355,131",0,93.29,3.805,129,13.503
38,05/08/2011,Aug,"437,631",0,90.61,3.803,129,13.503
38,12/08/2011,Aug,"387,844",0,91.04,3.701,129,13.503
38,19/08/2011,Aug,"362,225",0,91.74,3.743,129,13.503
38,26/08/2011,Aug,"365,673",0,94.61,3.74,129,13.503
38,02/09/2011,Sep,"416,954",0,93.66,3.798,129,13.503
38,09/09/2011,Sep,"397,772",1,88,3.913,129,13.503
38,16/09/2011,Sep,"408,189",0,76.36,3.918,129,13.503
38,23/09/2011,Sep,"394,665",0,82.95,3.789,130,13.503
38,30/09/2011,Sep,"366,820",0,83.26,3.877,130,13.503
38,07/10/2011,Oct,"449,516",0,70.44,3.827,130,12.89
38,14/10/2011,Oct,"400,431",0,67.31,3.805,130,12.89
38,21/10/2011,Oct,"402,709",0,73.05,3.842,130,12.89
38,28/10/2011,Oct,"378,539",0,67.41,3.727,130,12.89
38,04/11/2011,Nov,"436,970",0,59.77,3.828,130,12.89
38,11/11/2011,Nov,"411,117",0,48.76,3.824,130,12.89
38,18/11/2011,Nov,"392,003",0,54.2,3.813,130,12.89
38,25/11/2011,Nov,"393,716",1,53.25,3.622,130,12.89
38,02/12/2011,Dec,"411,252",0,52.5,3.701,130,12.89
38,09/12/2011,Dec,"435,402",0,42.17,3.644,130,12.89
38,16/12/2011,Dec,"404,284",0,43.29,3.6,130,12.89
38,23/12/2011,Dec,"419,717",0,45.4,3.541,130,12.89
38,30/12/2011,Dec,"342,667",1,44.64,3.428,130,12.89
38,06/01/2012,Jan,"478,483",0,50.43,3.599,130,12.187
38,13/01/2012,Jan,"423,261",0,48.07,3.657,130,12.187
38,20/01/2012,Jan,"405,216",0,46.2,3.66,130,12.187
38,27/01/2012,Jan,"412,882",0,50.43,3.675,130,12.187
38,03/02/2012,Feb,"457,712",0,50.58,3.702,130,12.187
38,10/02/2012,Feb,"469,787",1,52.27,3.722,130,12.187
38,17/02/2012,Feb,"415,514",0,51.8,3.781,130,12.187
38,24/02/2012,Feb,"409,412",0,53.13,3.95,131,12.187
38,02/03/2012,Mar,"471,115",0,52.27,4.178,131,12.187
38,09/03/2012,Mar,"452,793",0,54.54,4.25,131,12.187
38,16/03/2012,Mar,"428,465",0,64.44,4.273,131,12.187
38,23/03/2012,Mar,"412,456",0,56.26,4.038,131,12.187
38,30/03/2012,Mar,"408,679",0,64.36,4.294,131,12.187
38,06/04/2012,Apr,"499,268",0,64.05,4.121,131,11.627
38,13/04/2012,Apr,"435,791",0,64.28,4.254,131,11.627
38,20/04/2012,Apr,"401,616",0,66.73,4.222,131,11.627
38,27/04/2012,Apr,"419,965",0,77.99,4.193,131,11.627
38,04/05/2012,May,"491,756",0,76.03,4.171,131,11.627
38,11/05/2012,May,"429,915",0,77.27,4.186,131,11.627
38,18/05/2012,May,"412,315",0,84.51,4.11,131,11.627
38,25/05/2012,May,"422,810",0,83.84,4.293,131,11.627
38,01/06/2012,Jun,"435,580",0,78.11,4.277,131,11.627
38,08/06/2012,Jun,"448,110",0,84.83,4.103,131,11.627
38,15/06/2012,Jun,"430,222",0,85.94,4.144,131,11.627
38,22/06/2012,Jun,"405,938",0,91.61,4.014,131,11.627
38,29/06/2012,Jun,"404,634",0,90.47,3.875,131,11.627
38,06/07/2012,Jul,"471,086",0,89.13,3.765,131,10.926
38,13/07/2012,Jul,"416,037",0,95.61,3.723,131,10.926
38,20/07/2012,Jul,"441,684",0,85.53,3.726,131,10.926
38,27/07/2012,Jul,"407,186",0,93.47,3.769,131,10.926
38,03/08/2012,Aug,"469,311",0,88.16,3.76,131,10.926
38,10/08/2012,Aug,"436,690",0,95.91,3.811,131,10.926
38,17/08/2012,Aug,"411,866",0,94.87,4.002,131,10.926
38,24/08/2012,Aug,"397,428",0,85.32,4.055,131,10.926
38,31/08/2012,Aug,"424,905",0,89.78,4.093,131,10.926
38,07/09/2012,Sep,"490,275",1,88.52,4.124,131,10.926
38,14/09/2012,Sep,"430,944",0,83.64,4.133,131,10.926
38,21/09/2012,Sep,"409,601",0,82.97,4.125,131,10.926
38,28/09/2012,Sep,"398,468",0,81.22,3.966,131,10.926
38,05/10/2012,Oct,"458,479",0,81.61,3.966,131,10.199
38,12/10/2012,Oct,"437,321",0,71.74,4.468,131,10.199
38,19/10/2012,Oct,"428,806",0,68.66,4.449,131,10.199
38,26/10/2012,Oct,"417,290",0,65.95,4.301,131,10.199
39,05/02/2010,Feb,"1,230,597",0,44.3,2.572,210,8.554
39,12/02/2010,Feb,"1,266,229",1,44.58,2.548,210,8.554
39,19/02/2010,Feb,"1,230,592",0,43.96,2.514,210,8.554
39,26/02/2010,Feb,"1,168,582",0,49.79,2.561,210,8.554
39,05/03/2010,Mar,"1,266,254",0,50.93,2.625,210,8.554
39,12/03/2010,Mar,"1,244,392",0,61.88,2.667,210,8.554
39,19/03/2010,Mar,"1,301,590",0,58.62,2.72,210,8.554
39,26/03/2010,Mar,"1,235,095",0,54.83,2.732,210,8.554
39,02/04/2010,Apr,"1,463,943",0,63.31,2.719,210,8.464
39,09/04/2010,Apr,"1,327,035",0,68.15,2.77,209,8.464
39,16/04/2010,Apr,"1,242,875",0,66.33,2.808,209,8.464
39,23/04/2010,Apr,"1,280,232",0,67.64,2.795,209,8.464
39,30/04/2010,Apr,"1,263,837",0,70.03,2.78,209,8.464
39,07/05/2010,May,"1,355,704",0,74.86,2.835,209,8.464
39,14/05/2010,May,"1,226,998",0,77.49,2.854,209,8.464
39,21/05/2010,May,"1,350,674",0,76.67,2.826,209,8.464
39,28/05/2010,May,"1,365,542",0,80.22,2.759,210,8.464
39,04/06/2010,Jun,"1,512,208",0,79.83,2.705,210,8.464
39,11/06/2010,Jun,"1,371,405",0,81.78,2.668,210,8.464
39,18/06/2010,Jun,"1,368,312",0,83.96,2.637,210,8.464
39,25/06/2010,Jun,"1,280,415",0,83.24,2.653,210,8.464
39,02/07/2010,Jul,"1,352,548",0,81.35,2.669,210,8.36
39,09/07/2010,Jul,"1,330,473",0,81.1,2.642,210,8.36
39,16/07/2010,Jul,"1,339,812",0,83.86,2.623,210,8.36
39,23/07/2010,Jul,"1,314,652",0,82.2,2.608,210,8.36
39,30/07/2010,Jul,"1,308,222",0,80.99,2.64,210,8.36
39,06/08/2010,Aug,"1,409,990",0,84.92,2.627,210,8.36
39,13/08/2010,Aug,"1,371,466",0,85.66,2.692,210,8.36
39,20/08/2010,Aug,"1,471,817",0,85.73,2.664,210,8.36
39,27/08/2010,Aug,"1,417,516",0,84.31,2.619,210,8.36
39,03/09/2010,Sep,"1,345,168",0,82.13,2.577,210,8.36
39,10/09/2010,Sep,"1,279,666",1,79.94,2.565,210,8.36
39,17/09/2010,Sep,"1,252,915",0,81.83,2.582,210,8.36
39,24/09/2010,Sep,"1,199,450",0,78.5,2.624,210,8.36
39,01/10/2010,Oct,"1,219,584",0,72.74,2.603,210,8.476
39,08/10/2010,Oct,"1,286,599",0,64.8,2.633,211,8.476
39,15/10/2010,Oct,"1,238,742",0,69.96,2.72,211,8.476
39,22/10/2010,Oct,"1,261,109",0,71.73,2.725,211,8.476
39,29/10/2010,Oct,"1,294,769",0,75.14,2.716,211,8.476
39,05/11/2010,Nov,"1,293,707",0,61.62,2.689,211,8.476
39,12/11/2010,Nov,"1,291,399",0,62.21,2.728,211,8.476
39,19/11/2010,Nov,"1,370,660",0,55.5,2.771,211,8.476
39,26/11/2010,Nov,"2,149,355",1,67.75,2.735,211,8.476
39,03/12/2010,Dec,"1,431,911",0,53.55,2.708,210,8.476
39,10/12/2010,Dec,"1,630,564",0,50.81,2.843,210,8.476
39,17/12/2010,Dec,"1,842,172",0,55.31,2.869,210,8.476
39,24/12/2010,Dec,"2,495,489",0,58.86,2.886,210,8.476
39,31/12/2010,Dec,"1,230,012",1,52.45,2.943,210,8.476
39,07/01/2011,Jan,"1,224,475",0,52.74,2.976,210,8.395
39,14/01/2011,Jan,"1,193,199",0,41.74,2.983,210,8.395
39,21/01/2011,Jan,"1,243,371",0,50.25,3.016,211,8.395
39,28/01/2011,Jan,"1,158,698",0,47.94,3.01,211,8.395
39,04/02/2011,Feb,"1,343,774",0,45.96,2.989,211,8.395
39,11/02/2011,Feb,"1,227,894",1,40.34,3.022,212,8.395
39,18/02/2011,Feb,"1,335,234",0,58.2,3.045,212,8.395
39,25/02/2011,Feb,"1,240,921",0,67.77,3.065,212,8.395
39,04/03/2011,Mar,"1,316,385",0,63.56,3.288,213,8.395
39,11/03/2011,Mar,"1,283,717",0,58.35,3.459,213,8.395
39,18/03/2011,Mar,"1,348,410",0,65.28,3.488,213,8.395
39,25/03/2011,Mar,"1,284,335",0,71.17,3.473,213,8.395
39,01/04/2011,Apr,"1,316,849",0,66.57,3.524,214,8.3
39,08/04/2011,Apr,"1,350,646",0,69.45,3.622,214,8.3
39,15/04/2011,Apr,"1,348,032",0,73.19,3.743,214,8.3
39,22/04/2011,Apr,"1,563,141",0,74.98,3.807,214,8.3
39,29/04/2011,Apr,"1,379,652",0,76.47,3.81,214,8.3
39,06/05/2011,May,"1,370,921",0,68.75,3.906,215,8.3
39,13/05/2011,May,"1,325,023",0,77.39,3.899,215,8.3
39,20/05/2011,May,"1,373,907",0,73.31,3.907,214,8.3
39,27/05/2011,May,"1,406,124",0,82.1,3.786,214,8.3
39,03/06/2011,Jun,"1,541,746",0,83.59,3.699,214,8.3
39,10/06/2011,Jun,"1,442,092",0,82.75,3.648,214,8.3
39,17/06/2011,Jun,"1,451,393",0,85.21,3.637,214,8.3
39,24/06/2011,Jun,"1,363,168",0,84.06,3.594,214,8.3
39,01/07/2011,Jul,"1,429,829",0,84.93,3.524,214,8.177
39,08/07/2011,Jul,"1,414,565",0,84.33,3.48,214,8.177
39,15/07/2011,Jul,"1,380,257",0,85.96,3.575,214,8.177
39,22/07/2011,Jul,"1,416,006",0,84.6,3.651,214,8.177
39,29/07/2011,Jul,"1,426,419",0,86.24,3.682,214,8.177
39,05/08/2011,Aug,"1,518,791",0,87.73,3.684,214,8.177
39,12/08/2011,Aug,"1,514,056",0,88.27,3.638,214,8.177
39,19/08/2011,Aug,"1,629,067",0,87.93,3.554,214,8.177
39,26/08/2011,Aug,"1,573,899",0,86.49,3.523,214,8.177
39,02/09/2011,Sep,"1,465,090",0,88.65,3.533,215,8.177
39,09/09/2011,Sep,"1,429,346",1,79.15,3.546,215,8.177
39,16/09/2011,Sep,"1,372,501",0,83.11,3.526,215,8.177
39,23/09/2011,Sep,"1,338,658",0,78.75,3.467,215,8.177
39,30/09/2011,Sep,"1,311,776",0,81.51,3.355,215,8.177
39,07/10/2011,Oct,"1,443,884",0,71.68,3.285,216,7.716
39,14/10/2011,Oct,"1,384,722",0,73.79,3.274,216,7.716
39,21/10/2011,Oct,"1,465,283",0,67.65,3.353,216,7.716
39,28/10/2011,Oct,"1,472,663",0,71.05,3.372,216,7.716
39,04/11/2011,Nov,"1,553,630",0,58.04,3.332,217,7.716
39,11/11/2011,Nov,"1,456,957",0,63.11,3.297,217,7.716
39,18/11/2011,Nov,"1,510,397",0,66.09,3.308,217,7.716
39,25/11/2011,Nov,"2,338,832",1,66.36,3.236,217,7.716
39,02/12/2011,Dec,"1,632,895",0,53.14,3.172,217,7.716
39,09/12/2011,Dec,"1,781,529",0,49.36,3.158,218,7.716
39,16/12/2011,Dec,"1,991,824",0,58.58,3.159,218,7.716
39,23/12/2011,Dec,"2,554,483",0,54.62,3.112,218,7.716
39,30/12/2011,Dec,"1,537,140",1,47.6,3.129,218,7.716
39,06/01/2012,Jan,"1,478,538",0,55.83,3.157,218,7.244
39,13/01/2012,Jan,"1,369,125",0,54.66,3.261,219,7.244
39,20/01/2012,Jan,"1,394,841",0,58.04,3.268,219,7.244
39,27/01/2012,Jan,"1,320,302",0,60.65,3.29,219,7.244
39,03/02/2012,Feb,"1,396,150",0,60.69,3.36,219,7.244
39,10/02/2012,Feb,"1,442,988",1,52.89,3.409,219,7.244
39,17/02/2012,Feb,"1,511,042",0,52.75,3.51,219,7.244
39,24/02/2012,Feb,"1,412,065",0,61.1,3.555,219,7.244
39,02/03/2012,Mar,"1,453,047",0,64.05,3.63,220,7.244
39,09/03/2012,Mar,"1,470,764",0,61.64,3.669,220,7.244
39,16/03/2012,Mar,"1,522,421",0,65.81,3.734,220,7.244
39,23/03/2012,Mar,"1,469,593",0,67.91,3.787,220,7.244
39,30/03/2012,Mar,"1,499,727",0,69.11,3.845,220,7.244
39,06/04/2012,Apr,"1,764,848",0,73.49,3.891,220,6.989
39,13/04/2012,Apr,"1,580,733",0,71.59,3.891,220,6.989
39,20/04/2012,Apr,"1,433,391",0,70.04,3.877,220,6.989
39,27/04/2012,Apr,"1,456,997",0,69.11,3.814,220,6.989
39,04/05/2012,May,"1,512,227",0,77.15,3.749,220,6.989
39,11/05/2012,May,"1,470,792",0,75.52,3.688,220,6.989
39,18/05/2012,May,"1,522,979",0,72.36,3.63,220,6.989
39,25/05/2012,May,"1,596,037",0,78.31,3.561,220,6.989
39,01/06/2012,Jun,"1,640,477",0,80.33,3.501,220,6.989
39,08/06/2012,Jun,"1,623,442",0,81.12,3.452,220,6.989
39,15/06/2012,Jun,"1,587,500",0,81.33,3.393,220,6.989
39,22/06/2012,Jun,"1,532,317",0,79.84,3.346,220,6.989
39,29/06/2012,Jun,"1,492,389",0,85.72,3.286,221,6.989
39,06/07/2012,Jul,"1,659,222",0,81.05,3.227,221,6.623
39,13/07/2012,Jul,"1,471,262",0,78.16,3.256,221,6.623
39,20/07/2012,Jul,"1,582,168",0,80.32,3.311,221,6.623
39,27/07/2012,Jul,"1,487,798",0,82.89,3.407,221,6.623
39,03/08/2012,Aug,"1,608,278",0,84.05,3.417,221,6.623
39,10/08/2012,Aug,"1,641,868",0,83.47,3.494,221,6.623
39,17/08/2012,Aug,"1,720,222",0,84.72,3.571,221,6.623
39,24/08/2012,Aug,"1,724,670",0,80.49,3.62,221,6.623
39,31/08/2012,Aug,"1,710,924",0,83.72,3.638,221,6.623
39,07/09/2012,Sep,"1,609,812",1,83.71,3.73,221,6.623
39,14/09/2012,Sep,"1,447,614",0,76.71,3.717,221,6.623
39,21/09/2012,Sep,"1,555,673",0,73.58,3.721,221,6.623
39,28/09/2012,Sep,"1,495,607",0,78.04,3.666,222,6.623
39,05/10/2012,Oct,"1,574,409",0,72.05,3.617,222,6.228
39,12/10/2012,Oct,"1,494,417",0,69.88,3.601,222,6.228
39,19/10/2012,Oct,"1,577,486",0,71.45,3.594,222,6.228
39,26/10/2012,Oct,"1,569,502",0,72.9,3.506,222,6.228
40,05/02/2010,Feb,"1,001,944",0,14.48,2.788,132,5.892
40,12/02/2010,Feb,"955,338",1,20.84,2.771,132,5.892
40,19/02/2010,Feb,"916,289",0,27.84,2.747,132,5.892
40,26/02/2010,Feb,"863,917",0,33.32,2.753,132,5.892
40,05/03/2010,Mar,"990,152",0,34.78,2.766,132,5.892
40,12/03/2010,Mar,"899,352",0,35.1,2.805,132,5.892
40,19/03/2010,Mar,"894,865",0,40.54,2.834,132,5.892
40,26/03/2010,Mar,"873,355",0,39.51,2.831,132,5.892
40,02/04/2010,Apr,"1,041,202",0,41.39,2.826,132,5.435
40,09/04/2010,Apr,"919,839",0,54.31,2.849,132,5.435
40,16/04/2010,Apr,"882,637",0,43.3,2.885,132,5.435
40,23/04/2010,Apr,"844,958",0,45.85,2.895,132,5.435
40,30/04/2010,Apr,"816,838",0,46.5,2.935,132,5.435
40,07/05/2010,May,"1,009,797",0,60.05,2.981,132,5.435
40,14/05/2010,May,"907,262",0,45.5,2.983,132,5.435
40,21/05/2010,May,"885,614",0,56.75,2.961,132,5.435
40,28/05/2010,May,"1,008,483",0,67.88,2.906,132,5.435
40,04/06/2010,Jun,"1,052,429",0,65.7,2.857,132,5.435
40,11/06/2010,Jun,"1,007,575",0,59.42,2.83,132,5.435
40,18/06/2010,Jun,"973,105",0,60.97,2.805,132,5.435
40,25/06/2010,Jun,"940,405",0,69.72,2.81,132,5.435
40,02/07/2010,Jul,"1,087,579",0,65.47,2.815,133,5.326
40,09/07/2010,Jul,"1,058,251",0,76.67,2.806,133,5.326
40,16/07/2010,Jul,"959,229",0,74.25,2.796,133,5.326
40,23/07/2010,Jul,"922,342",0,71.79,2.784,133,5.326
40,30/07/2010,Jul,"953,393",0,71.35,2.792,133,5.326
40,06/08/2010,Aug,"1,057,296",0,69.16,2.792,133,5.326
40,13/08/2010,Aug,"924,012",0,67.47,2.81,133,5.326
40,20/08/2010,Aug,"932,397",0,67.05,2.796,133,5.326
40,27/08/2010,Aug,"922,328",0,62.57,2.77,133,5.326
40,03/09/2010,Sep,"976,453",0,70.66,2.735,133,5.326
40,10/09/2010,Sep,"967,311",1,62.75,2.717,133,5.326
40,17/09/2010,Sep,"855,047",0,55.34,2.716,133,5.326
40,24/09/2010,Sep,"844,373",0,55.63,2.718,133,5.326
40,01/10/2010,Oct,"891,152",0,62.01,2.717,133,5.287
40,08/10/2010,Oct,"972,405",0,52.02,2.776,133,5.287
40,15/10/2010,Oct,"917,883",0,44.56,2.878,133,5.287
40,22/10/2010,Oct,"882,181",0,41.25,2.919,133,5.287
40,29/10/2010,Oct,"875,039",0,47.1,2.938,133,5.287
40,05/11/2010,Nov,"968,271",0,36.45,2.938,133,5.287
40,12/11/2010,Nov,"935,481",0,38.5,2.961,133,5.287
40,19/11/2010,Nov,"852,453",0,40.52,3.03,133,5.287
40,26/11/2010,Nov,"1,166,143",1,32.94,3.07,133,5.287
40,03/12/2010,Dec,"1,000,582",0,33.6,3.065,133,5.287
40,10/12/2010,Dec,"1,111,216",0,21.64,3.132,133,5.287
40,17/12/2010,Dec,"1,179,036",0,23.01,3.139,133,5.287
40,24/12/2010,Dec,"1,648,829",0,24.18,3.15,133,5.287
40,31/12/2010,Dec,"811,318",1,19.29,3.177,133,5.287
40,07/01/2011,Jan,"894,280",0,24.05,3.193,133,5.114
40,14/01/2011,Jan,"771,316",0,18.55,3.215,133,5.114
40,21/01/2011,Jan,"764,015",0,14.64,3.232,133,5.114
40,28/01/2011,Jan,"775,910",0,9.51,3.243,133,5.114
40,04/02/2011,Feb,"904,262",0,13.29,3.24,133,5.114
40,11/02/2011,Feb,"931,940",1,16.87,3.255,133,5.114
40,18/02/2011,Feb,"968,694",0,21.82,3.263,133,5.114
40,25/02/2011,Feb,"888,869",0,16.5,3.281,133,5.114
40,04/03/2011,Mar,"977,071",0,18.49,3.437,134,5.114
40,11/03/2011,Mar,"860,256",0,30.53,3.6,134,5.114
40,18/03/2011,Mar,"871,024",0,35.76,3.634,134,5.114
40,25/03/2011,Mar,"834,621",0,28.89,3.624,134,5.114
40,01/04/2011,Apr,"841,889",0,28.6,3.638,134,4.781
40,08/04/2011,Apr,"947,753",0,34.77,3.72,134,4.781
40,15/04/2011,Apr,"874,446",0,43.69,3.823,134,4.781
40,22/04/2011,Apr,"965,056",0,39.32,3.919,134,4.781
40,29/04/2011,Apr,"847,247",0,52.68,3.988,134,4.781
40,06/05/2011,May,"1,016,753",0,50.81,4.078,135,4.781
40,13/05/2011,May,"903,864",0,54.09,4.095,135,4.781
40,20/05/2011,May,"907,111",0,56.38,4.101,135,4.781
40,27/05/2011,May,"972,374",0,63.11,4.034,135,4.781
40,03/06/2011,Jun,"1,075,688",0,66.16,3.973,135,4.781
40,10/06/2011,Jun,"984,336",0,64.19,3.924,135,4.781
40,17/06/2011,Jun,"971,423",0,59.16,3.873,135,4.781
40,24/06/2011,Jun,"977,104",0,62.59,3.851,135,4.781
40,01/07/2011,Jul,"1,048,866",0,65.25,3.815,135,4.584
40,08/07/2011,Jul,"1,107,366",0,67.86,3.784,136,4.584
40,15/07/2011,Jul,"953,252",0,68.9,3.827,136,4.584
40,22/07/2011,Jul,"980,642",0,73.34,3.882,136,4.584
40,29/07/2011,Jul,"929,097",0,67.45,3.898,136,4.584
40,05/08/2011,Aug,"1,063,818",0,68.1,3.903,136,4.584
40,12/08/2011,Aug,"955,507",0,68.3,3.88,136,4.584
40,19/08/2011,Aug,"943,237",0,64.05,3.82,136,4.584
40,26/08/2011,Aug,"969,611",0,65.01,3.796,136,4.584
40,02/09/2011,Sep,"957,298",0,63.79,3.784,136,4.584
